aX,aY,aZ,gX,gY,gZ
-0.00650000,-0.00600000,0.10340000,0.00007000,-0.00056000,0.00112000
-0.00330000,-0.00680000,0.09840000,-0.00462000,-0.00273000,-0.00077000
-0.00390000,-0.00310000,0.09720000,-0.00070000,-0.00077000,0.00035000
-0.00620000,-0.00280000,0.10080000,0.00602000,0.00189000,0.00014000
-0.00690000,-0.00200000,0.10260000,0.00658000,0.00203000,-0.00084000
-0.00690000,-0.00200000,0.10260000,0.00343000,-0.00126000,0.00161000
-0.00860000,-0.00070000,0.10840000,0.00343000,-0.00126000,0.00161000
-0.00650000,-0.00360000,0.10610000,-0.00350000,-0.00560000,0.00028000
-0.00400000,-0.00620000,0.10010000,0.00147000,-0.00259000,0.00007000
-0.00420000,-0.00580000,0.10150000,0.00147000,-0.00238000,0.00070000
-0.00420000,-0.00580000,0.10150000,0.00035000,-0.00280000,0.00077000
-0.00450000,-0.00610000,0.10230000,0.00035000,-0.00280000,0.00077000
-0.00410000,-0.00680000,0.10120000,-0.00007000,-0.00315000,0.00098000
-0.00410000,-0.00680000,0.10120000,-0.00007000,-0.00315000,0.00098000
-0.00390000,-0.00620000,0.10040000,0.00070000,-0.00343000,0.00133000
-0.00390000,-0.00620000,0.10040000,0.00070000,-0.00357000,0.00168000
-0.00460000,-0.00510000,0.10210000,0.00182000,-0.00357000,0.00168000
-0.00570000,-0.00530000,0.10200000,0.00091000,-0.00392000,0.00168000
-0.00540000,-0.00640000,0.10160000,-0.00140000,-0.00420000,0.00126000
-0.00500000,-0.00600000,0.10080000,-0.00252000,-0.00427000,0.00105000
-0.00480000,-0.00540000,0.10090000,-0.00126000,-0.00497000,0.00084000
-0.00480000,-0.00540000,0.10090000,-0.00035000,-0.00553000,0.00077000
-0.00430000,-0.00580000,0.10080000,-0.00035000,-0.00553000,0.00077000
-0.00390000,-0.00590000,0.10120000,-0.00098000,-0.00497000,0.00063000
-0.00380000,-0.00630000,0.10060000,-0.00182000,-0.00441000,0.00056000
-0.00350000,-0.00700000,0.10060000,-0.00133000,-0.00392000,0.00091000
-0.00340000,-0.00700000,0.10060000,0.00000000,-0.00336000,0.00119000
-0.00340000,-0.00700000,0.10060000,0.00140000,-0.00322000,0.00140000
-0.00350000,-0.00580000,0.10180000,0.00140000,-0.00322000,0.00140000
-0.00260000,-0.00670000,0.10350000,0.00126000,-0.00343000,0.00147000
0.00010000,-0.00730000,0.10140000,-0.00084000,-0.00350000,0.00182000
0.00140000,-0.00460000,0.09610000,0.00000000,-0.00280000,0.00280000
0.00320000,0.00180000,0.09350000,0.00420000,0.00063000,0.00119000
0.00320000,0.00180000,0.09350000,0.00420000,0.00938000,0.00266000
-0.00610000,-0.01360000,0.08920000,0.01547000,0.02569000,0.01274000
-0.04240000,-0.00460000,0.18150000,-0.00770000,0.04333000,0.01113000
-0.04240000,-0.00460000,0.18150000,-0.06615000,0.03829000,-0.00812000
-0.02240000,0.01890000,0.05580000,-0.06615000,0.03829000,-0.00812000
-0.00130000,-0.01840000,0.07320000,-0.02177000,-0.01099000,-0.00945000
0.00440000,-0.02510000,0.10250000,0.00329000,-0.03150000,-0.00917000
-0.00390000,-0.01420000,0.07710000,0.00497000,0.01400000,-0.00203000
-0.01960000,-0.00200000,0.11020000,0.01085000,0.00574000,0.00329000
-0.01240000,-0.00560000,0.09870000,0.00399000,-0.00931000,-0.00455000
-0.01240000,-0.00560000,0.09870000,0.00399000,-0.00931000,-0.00455000
-0.00300000,-0.01090000,0.11080000,0.00224000,-0.02002000,-0.00490000
-0.00350000,-0.01060000,0.10150000,-0.00161000,-0.01799000,0.00245000
-0.00830000,-0.00820000,0.10010000,0.00448000,-0.01561000,0.00476000
-0.00830000,-0.00530000,0.10380000,0.01603000,-0.01694000,0.00175000
-0.00790000,-0.00570000,0.10500000,0.01918000,-0.01701000,-0.00021000
-0.00790000,-0.00570000,0.10500000,0.01918000,-0.01701000,-0.00021000
-0.00630000,-0.00710000,0.10870000,0.01253000,-0.01456000,-0.00063000
-0.00400000,-0.00840000,0.09920000,0.00133000,-0.01225000,-0.00070000
0.00300000,-0.01020000,0.09550000,-0.00133000,-0.00980000,-0.00175000
0.00350000,-0.00520000,0.09540000,0.00385000,-0.00329000,-0.00049000
-0.00320000,-0.00300000,0.09820000,0.00847000,0.00049000,0.00203000
-0.00320000,-0.00300000,0.09820000,0.00847000,0.00154000,0.00154000
-0.00620000,-0.00290000,0.10100000,0.00658000,0.00154000,0.00154000
-0.00650000,-0.00520000,0.10590000,0.00063000,0.00161000,0.00140000
-0.00480000,-0.00760000,0.10290000,-0.00714000,0.00035000,0.00035000
-0.00360000,-0.00740000,0.10230000,-0.00812000,-0.00196000,0.00000000
-0.00460000,-0.00660000,0.09890000,-0.00133000,-0.00266000,0.00119000
-0.00480000,-0.00500000,0.10010000,0.00553000,-0.00399000,0.00168000
-0.00480000,-0.00500000,0.10010000,0.00553000,-0.00399000,0.00168000
-0.00520000,-0.00470000,0.10280000,0.00602000,-0.00266000,0.00182000
-0.00700000,-0.00490000,0.10310000,0.00119000,-0.00182000,0.00168000
-0.00780000,-0.00420000,0.10430000,-0.00301000,-0.00301000,0.00035000
-0.00520000,-0.00460000,0.10150000,-0.00357000,-0.00518000,-0.00077000
-0.00520000,-0.00460000,0.10150000,-0.00357000,-0.00518000,-0.00077000
-0.00550000,-0.00590000,0.10210000,-0.00084000,-0.00378000,0.00126000
-0.00550000,-0.00600000,0.10020000,-0.00049000,-0.00273000,0.00049000
-0.00530000,-0.00600000,0.10020000,-0.00049000,-0.00273000,0.00049000
-0.00360000,-0.00650000,0.10100000,-0.00007000,-0.00280000,0.00021000
-0.00360000,-0.00650000,0.10100000,-0.00007000,-0.00280000,0.00021000
-0.00360000,-0.00720000,0.10170000,0.00084000,-0.00224000,0.00070000
-0.00530000,-0.00600000,0.10260000,0.00105000,-0.00147000,0.00098000
-0.00530000,-0.00600000,0.10260000,0.00105000,-0.00147000,0.00098000
-0.00570000,-0.00580000,0.10190000,-0.00035000,-0.00364000,0.00042000
-0.00410000,-0.00610000,0.10160000,-0.00035000,-0.00364000,0.00042000
-0.00390000,-0.00600000,0.10130000,-0.00112000,-0.00371000,0.00070000
-0.00490000,-0.00530000,0.10060000,-0.00133000,-0.00357000,0.00084000
-0.00500000,-0.00540000,0.10050000,-0.00098000,-0.00399000,0.00063000
-0.00340000,-0.00570000,0.10100000,-0.00077000,-0.00364000,0.00042000
-0.00340000,-0.00570000,0.10320000,-0.00070000,-0.00259000,0.00098000
-0.00130000,-0.00710000,0.10320000,-0.00070000,-0.00259000,0.00098000
-0.00370000,-0.00660000,0.10240000,-0.00091000,-0.00203000,0.00224000
-0.00640000,-0.00660000,0.09980000,0.00014000,-0.00259000,0.00238000
-0.00470000,-0.00680000,0.09970000,0.00182000,-0.00371000,0.00161000
-0.00200000,-0.00490000,0.10410000,0.00147000,-0.00350000,0.00112000
-0.00200000,-0.00490000,0.10610000,-0.00217000,-0.00056000,-0.00126000
-0.00320000,-0.00370000,0.10610000,-0.00217000,-0.00056000,-0.00126000
-0.00070000,-0.00190000,0.09870000,-0.00707000,0.00028000,-0.00343000
0.00280000,-0.00130000,0.07380000,-0.00336000,0.00259000,0.00217000
-0.00730000,-0.01810000,0.10640000,0.01400000,0.01512000,0.01057000
-0.03590000,-0.00370000,0.15930000,-0.00945000,0.04676000,0.00791000
-0.03590000,-0.00370000,0.15930000,-0.04627000,0.03731000,-0.00511000
-0.01920000,0.01020000,0.07930000,-0.04627000,0.03731000,-0.00511000
-0.00210000,-0.01170000,0.07710000,-0.02261000,-0.01785000,-0.01029000
0.00360000,-0.02450000,0.09730000,0.00392000,-0.01911000,-0.01134000
-0.00780000,-0.01760000,0.08530000,0.00602000,0.01512000,-0.00189000
-0.01920000,-0.00470000,0.10810000,0.00287000,0.00399000,0.00028000
-0.01150000,-0.00520000,0.10590000,-0.00322000,-0.00672000,-0.00574000
-0.01150000,-0.00520000,0.10590000,-0.00322000,-0.00672000,-0.00574000
-0.00340000,-0.01120000,0.10600000,-0.00693000,-0.02086000,-0.00413000
-0.00080000,-0.01150000,0.09840000,-0.00924000,-0.02457000,0.00168000
-0.00390000,-0.00860000,0.09670000,-0.00413000,-0.02093000,0.00560000
-0.00390000,-0.00860000,0.09670000,-0.00413000,-0.02093000,0.00560000
-0.00920000,-0.01070000,0.10470000,0.00847000,-0.01715000,0.00483000
-0.01040000,-0.00860000,0.10790000,0.01575000,-0.01491000,0.00252000
-0.00990000,-0.00980000,0.11450000,0.01505000,-0.01708000,0.00147000
-0.00530000,-0.01250000,0.09630000,0.00525000,-0.01974000,0.00021000
0.00800000,-0.00890000,0.08630000,0.00385000,-0.01568000,-0.00182000
0.00800000,-0.00890000,0.08630000,0.00385000,-0.01568000,0.00014000
0.01100000,-0.00270000,0.08850000,0.01400000,-0.00504000,0.00014000
-0.00120000,-0.00460000,0.10270000,0.01813000,0.00224000,0.00399000
-0.01320000,-0.00730000,0.10830000,0.00756000,0.00616000,0.00483000
-0.01160000,-0.00770000,0.10430000,-0.00567000,0.00266000,0.00217000
-0.00120000,-0.00950000,0.09990000,-0.00770000,-0.00350000,-0.00217000
-0.00120000,-0.00950000,0.09990000,0.00189000,-0.00364000,0.00007000
-0.00090000,-0.00600000,0.09580000,0.00189000,-0.00364000,0.00007000
-0.00440000,-0.00400000,0.09710000,0.01211000,-0.00259000,0.00196000
-0.00690000,-0.00440000,0.10350000,0.01225000,-0.00147000,0.00175000
-0.00780000,-0.00600000,0.10630000,0.00224000,0.00000000,-0.00063000
-0.00630000,-0.00730000,0.10130000,-0.00553000,-0.00014000,-0.00175000
-0.00600000,-0.00540000,0.10310000,-0.00217000,-0.00175000,0.00007000
-0.00600000,-0.00540000,0.10310000,-0.00217000,-0.00175000,0.00007000
-0.00400000,-0.00470000,0.10190000,0.00182000,-0.00560000,-0.00133000
-0.00340000,-0.00460000,0.10000000,0.00287000,-0.00553000,-0.00035000
-0.00520000,-0.00440000,0.10350000,0.00112000,-0.00294000,0.00063000
-0.00480000,-0.00540000,0.10110000,0.00196000,-0.00287000,0.00091000
-0.00480000,-0.00530000,0.10110000,0.00126000,-0.00217000,0.00119000
-0.00480000,-0.00520000,0.10120000,0.00231000,-0.00245000,0.00105000
-0.00480000,-0.00520000,0.10120000,0.00231000,-0.00245000,0.00105000
-0.00490000,-0.00570000,0.10170000,0.00224000,-0.00224000,0.00091000
-0.00520000,-0.00570000,0.10330000,0.00091000,-0.00182000,0.00098000
-0.00520000,-0.00570000,0.10330000,0.00091000,-0.00182000,0.00098000
-0.00490000,-0.00540000,0.10300000,-0.00056000,-0.00217000,0.00070000
-0.00460000,-0.00480000,0.10240000,-0.00056000,-0.00315000,0.00056000
-0.00490000,-0.00460000,0.10220000,-0.00007000,-0.00434000,0.00063000
-0.00480000,-0.00520000,0.10110000,-0.00007000,-0.00497000,0.00077000
-0.00480000,-0.00520000,0.10110000,-0.00007000,-0.00497000,0.00077000
-0.00470000,-0.00440000,0.10180000,-0.00021000,-0.00469000,0.00070000
-0.00440000,-0.00480000,0.10200000,-0.00084000,-0.00539000,0.00042000
-0.00340000,-0.00640000,0.10240000,-0.00238000,-0.00588000,0.00056000
-0.00340000,-0.00640000,0.10240000,-0.00427000,-0.00553000,0.00084000
-0.00240000,-0.00640000,0.10030000,-0.00427000,-0.00553000,0.00084000
-0.00200000,-0.00590000,0.09920000,-0.00315000,-0.00441000,0.00042000
-0.00160000,-0.00620000,0.09940000,-0.00021000,-0.00364000,0.00000000
-0.00260000,-0.00570000,0.09850000,0.00301000,-0.00315000,0.00238000
-0.00560000,-0.00450000,0.10400000,0.00490000,-0.00259000,0.00336000
-0.00380000,-0.00540000,0.10410000,0.00091000,-0.00322000,0.00168000
-0.00380000,-0.00540000,0.10410000,-0.00399000,-0.00238000,0.00091000
-0.00120000,-0.00300000,0.09890000,-0.00399000,-0.00238000,0.00091000
0.00150000,-0.00500000,0.08520000,-0.00378000,0.00084000,0.00147000
-0.00680000,-0.01130000,0.10600000,0.00462000,0.01365000,0.00672000
-0.02920000,-0.00470000,0.15080000,-0.01099000,0.03906000,0.00539000
-0.01860000,0.00600000,0.08400000,-0.04284000,0.03647000,-0.00070000
0.00000000,-0.00810000,0.06110000,-0.02443000,-0.00798000,-0.00287000
0.00000000,-0.00810000,0.06110000,-0.02443000,-0.00798000,-0.00287000
0.00190000,-0.01640000,0.10780000,0.00784000,-0.02072000,-0.00287000
-0.00780000,-0.01240000,0.09170000,0.00756000,0.02247000,0.00140000
-0.02280000,-0.00480000,0.09650000,0.00574000,0.01379000,0.00280000
-0.01510000,-0.00890000,0.10150000,0.00392000,-0.00861000,-0.00623000
-0.00350000,-0.00890000,0.10590000,0.00056000,-0.01617000,-0.00777000
-0.00350000,-0.00890000,0.10590000,-0.00189000,-0.01869000,-0.00252000
-0.00330000,-0.00950000,0.10380000,-0.00189000,-0.01869000,-0.00252000
-0.00770000,-0.00960000,0.10530000,0.00056000,-0.01708000,0.00245000
-0.00830000,-0.00930000,0.10580000,0.00595000,-0.01624000,0.00287000
-0.00540000,-0.00770000,0.09630000,0.00868000,-0.02065000,0.00231000
-0.00440000,-0.00620000,0.10530000,0.01449000,-0.01358000,0.00203000
-0.00860000,-0.00600000,0.11090000,0.01001000,-0.00868000,0.00280000
-0.00860000,-0.00600000,0.11090000,0.01001000,-0.00868000,0.00280000
-0.00450000,-0.01230000,0.09110000,0.00021000,-0.01176000,0.00196000
0.00310000,-0.00740000,0.09780000,0.00098000,-0.00910000,-0.00098000
0.00140000,-0.00470000,0.09620000,0.00581000,0.00007000,0.00105000
-0.00350000,-0.00470000,0.09720000,0.00854000,-0.00147000,0.00266000
-0.00680000,-0.00460000,0.10350000,0.00756000,0.00273000,0.00224000
-0.00680000,-0.00460000,0.10350000,0.00756000,0.00224000,0.00224000
-0.00740000,-0.00710000,0.10830000,-0.00084000,0.00224000,0.00224000
-0.00500000,-0.00860000,0.10260000,-0.01057000,-0.00182000,0.00091000
-0.00420000,-0.00750000,0.09790000,-0.00861000,-0.00392000,0.00105000
-0.00540000,-0.00600000,0.09910000,0.00140000,-0.00364000,0.00147000
-0.00540000,-0.00600000,0.09910000,0.00609000,-0.00469000,0.00161000
-0.00720000,-0.00520000,0.09950000,0.00609000,-0.00469000,0.00161000
-0.00540000,-0.00480000,0.10250000,0.00441000,-0.00287000,0.00098000
-0.00490000,-0.00460000,0.10380000,0.00014000,-0.00168000,0.00084000
-0.00620000,-0.00410000,0.10390000,-0.00231000,-0.00210000,0.00070000
-0.00740000,-0.00500000,0.10220000,-0.00245000,-0.00392000,0.00042000
-0.00570000,-0.00540000,0.09920000,-0.00182000,-0.00567000,-0.00049000
-0.00580000,-0.00470000,0.10140000,0.00056000,-0.00161000,0.00070000
-0.00550000,-0.00560000,0.10090000,0.00063000,-0.00210000,0.00063000
-0.00590000,-0.00530000,0.10200000,0.00112000,-0.00196000,0.00063000
-0.00590000,-0.00530000,0.10200000,0.00112000,-0.00252000,0.00028000
-0.00560000,-0.00500000,0.10140000,0.00112000,-0.00252000,0.00028000
-0.00500000,-0.00560000,0.10180000,0.00098000,-0.00280000,0.00028000
-0.00500000,-0.00560000,0.10180000,0.00098000,-0.00280000,0.00028000
-0.00550000,-0.00540000,0.10170000,0.00000000,-0.00231000,0.00035000
-0.00650000,-0.00540000,0.10220000,-0.00049000,-0.00210000,0.00021000
-0.00590000,-0.00540000,0.10230000,-0.00049000,-0.00266000,0.00007000
-0.00480000,-0.00490000,0.10160000,-0.00035000,-0.00343000,-0.00021000
-0.00470000,-0.00520000,0.10190000,-0.00007000,-0.00343000,0.00007000
-0.00470000,-0.00520000,0.10190000,-0.00007000,-0.00343000,0.00007000
-0.00560000,-0.00530000,0.10100000,-0.00070000,-0.00343000,0.00049000
-0.00450000,-0.00510000,0.10050000,-0.00077000,-0.00343000,0.00021000
-0.00350000,-0.00570000,0.10190000,-0.00007000,-0.00329000,0.00070000
-0.00270000,-0.00690000,0.10340000,-0.00014000,-0.00231000,0.00168000
-0.00240000,-0.00580000,0.09810000,-0.00014000,-0.00182000,0.00238000
-0.00240000,-0.00580000,0.09810000,-0.00014000,-0.00182000,0.00238000
-0.00510000,-0.00410000,0.09970000,0.00434000,-0.00168000,0.00308000
-0.00740000,-0.00490000,0.10450000,0.00602000,-0.00196000,0.00252000
-0.00410000,-0.00440000,0.10470000,-0.00084000,-0.00343000,-0.00357000
-0.00680000,-0.00250000,0.10180000,-0.00504000,-0.00168000,-0.00224000
-0.00690000,-0.00450000,0.08720000,-0.00525000,-0.00161000,0.00070000
-0.00690000,-0.00450000,0.08720000,-0.00525000,-0.00161000,0.00070000
-0.00920000,-0.00800000,0.10300000,0.00098000,0.00427000,0.00105000
-0.01660000,-0.00030000,0.13620000,-0.00385000,0.02926000,0.00000000
-0.01240000,-0.00190000,0.10080000,-0.02639000,0.02807000,0.00126000
-0.00230000,-0.01090000,0.07390000,-0.02989000,-0.00266000,-0.00287000
0.00170000,-0.01160000,0.08810000,-0.00707000,-0.00973000,-0.00441000
0.00170000,-0.01160000,0.08810000,-0.00707000,-0.00973000,-0.00441000
-0.00840000,-0.00830000,0.10910000,0.00833000,0.02072000,0.00259000
-0.02050000,-0.00590000,0.09130000,0.00238000,0.01820000,0.00266000
-0.01700000,-0.01550000,0.09360000,0.00140000,-0.00350000,-0.00497000
-0.00440000,-0.01420000,0.09120000,0.00231000,-0.00595000,-0.00693000
-0.00490000,-0.00840000,0.10180000,0.00476000,-0.00364000,-0.00161000
-0.00490000,-0.00840000,0.10180000,0.00574000,-0.00392000,0.00056000
-0.01020000,-0.00290000,0.10530000,0.00574000,-0.00392000,0.00056000
-0.01180000,-0.00600000,0.10350000,0.00882000,-0.01456000,0.00273000
-0.00720000,-0.00980000,0.10890000,0.01148000,-0.01799000,0.00224000
-0.00670000,-0.00820000,0.11060000,0.00658000,-0.01666000,0.00168000
-0.00920000,-0.00760000,0.10530000,0.00252000,-0.01918000,0.00224000
-0.00920000,-0.00760000,0.10530000,0.00658000,-0.02016000,0.00203000
-0.00890000,-0.00680000,0.10170000,0.00658000,-0.02016000,0.00203000
-0.00860000,-0.00490000,0.10370000,0.01092000,-0.01547000,0.00252000
-0.00370000,-0.00950000,0.09310000,0.00756000,-0.01519000,0.00273000
0.00260000,-0.00410000,0.09650000,0.00679000,-0.00931000,0.00105000
-0.00020000,-0.00240000,0.09930000,0.00924000,-0.00315000,0.00266000
-0.00480000,-0.00250000,0.09730000,0.00945000,-0.00315000,0.00182000
-0.00480000,-0.00250000,0.09730000,0.00945000,-0.00315000,0.00182000
-0.00850000,-0.00310000,0.10190000,0.00770000,0.00021000,0.00196000
-0.00860000,-0.00500000,0.10900000,0.00014000,0.00070000,0.00182000
-0.00490000,-0.00420000,0.10300000,-0.00784000,-0.00287000,-0.00063000
-0.00310000,-0.00460000,0.09690000,-0.00420000,-0.00497000,0.00014000
-0.00310000,-0.00460000,0.09690000,-0.00420000,-0.00497000,0.00014000
-0.00560000,-0.00380000,0.09670000,0.00448000,-0.00511000,0.00189000
-0.00790000,-0.00320000,0.09880000,0.00861000,-0.00308000,0.00168000
-0.00800000,-0.00280000,0.10280000,0.00539000,-0.00280000,0.00091000
-0.00580000,-0.00210000,0.10540000,-0.00070000,-0.00322000,-0.00021000
-0.00480000,-0.00460000,0.10480000,-0.00539000,-0.00469000,-0.00042000
-0.00590000,-0.00430000,0.10010000,0.00112000,-0.00294000,0.00098000
-0.00590000,-0.00430000,0.10010000,0.00112000,-0.00294000,0.00098000
-0.00590000,-0.00410000,0.10080000,0.00007000,-0.00217000,0.00084000
-0.00590000,-0.00410000,0.10080000,0.00007000,-0.00217000,0.00084000
-0.00560000,-0.00370000,0.10080000,-0.00070000,-0.00161000,0.00042000
-0.00570000,-0.00410000,0.10190000,-0.00021000,-0.00252000,0.00056000
-0.00560000,-0.00470000,0.10190000,-0.00021000,-0.00308000,0.00042000
-0.00560000,-0.00470000,0.10190000,-0.00021000,-0.00308000,0.00042000
-0.00540000,-0.00430000,0.10210000,-0.00042000,-0.00287000,0.00028000
-0.00510000,-0.00420000,0.10150000,0.00000000,-0.00259000,0.00042000
-0.00470000,-0.00430000,0.10140000,0.00077000,-0.00252000,0.00063000
-0.00460000,-0.00430000,0.10170000,0.00077000,-0.00224000,0.00070000
-0.00460000,-0.00430000,0.10170000,-0.00014000,-0.00231000,0.00091000
-0.00500000,-0.00520000,0.10080000,-0.00014000,-0.00231000,0.00091000
-0.00560000,-0.00440000,0.10090000,-0.00063000,-0.00273000,0.00084000
-0.00450000,-0.00400000,0.10230000,0.00049000,-0.00329000,0.00070000
-0.00390000,-0.00370000,0.10310000,0.00147000,-0.00413000,0.00126000
-0.00360000,-0.00430000,0.10350000,0.00098000,-0.00469000,0.00182000
-0.00430000,-0.00340000,0.10210000,-0.00049000,-0.00546000,0.00196000
-0.00430000,-0.00340000,0.10210000,-0.00049000,-0.00546000,0.00196000
-0.00580000,-0.00580000,0.09930000,-0.00126000,-0.00525000,0.00014000
-0.00470000,-0.00620000,0.10090000,-0.00175000,-0.00322000,-0.00280000
-0.00410000,-0.00230000,0.09870000,-0.00063000,-0.00056000,0.00021000
-0.00380000,-0.00080000,0.09640000,0.00357000,-0.00084000,0.00168000
-0.00460000,-0.00430000,0.09630000,0.00644000,0.00119000,0.00161000
-0.00460000,-0.00430000,0.09630000,0.00644000,0.00119000,0.00301000
-0.01480000,-0.00700000,0.11710000,0.00378000,0.01197000,0.00301000
-0.01540000,0.00020000,0.11080000,-0.01015000,0.02625000,0.00196000
-0.00670000,-0.00320000,0.09820000,-0.01414000,-0.00077000,-0.00238000
-0.00090000,-0.00530000,0.08330000,-0.01414000,-0.00077000,-0.00238000
-0.00470000,-0.00870000,0.10200000,0.00189000,0.00903000,0.00028000
-0.01440000,-0.00730000,0.09470000,0.00560000,0.02282000,0.00364000
-0.01870000,-0.00830000,0.09980000,0.00308000,0.00742000,-0.00063000
-0.01040000,-0.01030000,0.09870000,-0.00112000,-0.00189000,-0.00511000
-0.01040000,-0.01030000,0.10050000,-0.00252000,-0.00224000,-0.00357000
-0.00660000,-0.00760000,0.10050000,-0.00252000,-0.00224000,-0.00357000
-0.00790000,-0.00590000,0.09990000,-0.00077000,-0.00455000,-0.00231000
-0.01030000,-0.00540000,0.10040000,0.00259000,-0.00812000,-0.00063000
-0.01000000,-0.00700000,0.10120000,0.00224000,-0.01792000,-0.00021000
-0.00640000,-0.00650000,0.10230000,-0.00119000,-0.02716000,-0.00035000
